BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Economy,Kia Rio or similar,09/03/2023,07/29/2024,-,-,11098.89,15426.99,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Compact,Kia Soul or similar,09/03/2023,07/29/2024,11098.89,15426.99,11098.89,15426.99,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Intermediate,Toyota Corolla or similar,09/03/2023,07/29/2024,-,-,11285.89,15642.04,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Standard,Volkswagen Jetta or similar,09/03/2023,07/29/2024,-,-,12484.89,17020.88,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Full-Size,Toyota Camry or similar,09/03/2023,07/29/2024,-,-,12484.89,17020.88,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Standard Elite SUV,Chevrolet Traverse or similar,09/03/2023,07/29/2024,-,-,16180.89,21271.23,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Premium,Volkswagen Passat or similar,09/03/2023,07/29/2024,-,-,17368.89,22637.42,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Premium SUV,Chevrolet Suburban or similar,09/03/2023,07/29/2024,-,-,37652.89,45963.78,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Standard SUV,Ford Edge or similar,09/03/2023,07/29/2024,-,-,12880.89,17476.26,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Minivan,Chrysler Pacifica or similar,09/03/2023,07/29/2024,-,-,15894.89,20942.33,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Intermediate SUV,Toyota Rav4 or similar,09/03/2023,07/29/2024,-,-,11241.89,15591.44,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Full-Size SUV,Chevrolet Tahoe or similar,09/03/2023,07/29/2024,-,-,31393.89,38766.01,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Standard Elite Electric,Tesla Model Y or similar,09/03/2023,07/29/2024,-,-,43504.89,52693.52,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Intermediate Electric,Chevrolet Bolt or similar,09/03/2023,07/29/2024,-,-,11098.89,15426.99,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Mystery Car,Mystery Car or similar,09/03/2023,07/29/2024,-,-,63018.89,75134.39,https://www.avis.com/en/locations/us/al/birmingham/bhm
