ANB,AL,Anniston,1100 S Quintard Ave Anniston AL 36201 US,Economy,Kia Rio or similar,09/19/2023,08/14/2024,-,-,14772.89,16696.16,https://www.avis.com/en/locations/us/al/anniston/anb

ANB,AL,Anniston,1100 S Quintard Ave Anniston AL 36201 US,Compact,Kia Soul or similar,09/19/2023,08/14/2024,-,-,15872.89,17873.16,https://www.avis.com/en/locations/us/al/anniston/anb

ANB,AL,Anniston,1100 S Quintard Ave Anniston AL 36201 US,Intermediate,Toyota Corolla or similar,09/19/2023,08/14/2024,-,-,16972.89,19050.16,https://www.avis.com/en/locations/us/al/anniston/anb

ANB,AL,Anniston,1100 S Quintard Ave Anniston AL 36201 US,Standard,Volkswagen Jetta or similar,09/19/2023,08/14/2024,-,-,19172.89,21404.16,https://www.avis.com/en/locations/us/al/anniston/anb

ANB,AL,Anniston,1100 S Quintard Ave Anniston AL 36201 US,Full-Size,Toyota Camry or similar,09/19/2023,08/14/2024,-,-,19172.89,21404.16,https://www.avis.com/en/locations/us/al/anniston/anb

ANB,AL,Anniston,1100 S Quintard Ave Anniston AL 36201 US,Premium,Volkswagen Passat or similar,09/19/2023,08/14/2024,-,-,37388.89,40895.28,https://www.avis.com/en/locations/us/al/anniston/anb

BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Economy,Kia Rio or similar,09/19/2023,08/14/2024,-,-,11219.89,15566.13,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Compact,Kia Soul or similar,09/19/2023,08/14/2024,11219.89,15566.13,11219.89,15566.13,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Intermediate,Toyota Corolla or similar,09/19/2023,08/14/2024,-,-,11043.89,15363.74,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Standard,Volkswagen Jetta or similar,09/19/2023,08/14/2024,-,-,12869.89,17463.62,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Full-Size,Toyota Camry or similar,09/19/2023,08/14/2024,-,-,12869.89,17463.62,https://www.avis.com/en/locations/us/al/birmingham/bhm
BHM,AL,Birmingham,5900 Messer Airport Hwy Birmingham AL 35212 US,Standard Elite SUV,Chevrolet Traverse or similar,09/19/2023,08/14/2024,-,-,16147.89,21233.27,https://www.avis.com/en/locations/us/al/birmingham/bhm
